customerid,trips,amount_of_yen,quantity,purchase_period,purchase_recency,purchase_amount_per_trips,regularity,trips_cancellation,trips_cat85099,trips_cat85123,trips_cat22423,trips_cat47566,trips_cat84879,trips_cat20725,trips_cat22720,trips_catpost,trips_cat23203,trips_cat22383,mode_category,tgt
16107,4,1810.72,584,93,19,452.68,23.25,0,0,2,1,3,0,0,2,0,0,0,47566,0
16115,4,949.060000000001,603,140,2,237.265,35,0,3,0,0,0,0,2,3,0,0,0,85099,0
16131,4,2278.5,1244,124,45,569.625,31,0,0,2,1,0,2,0,0,0,0,0,21982,0
16133,32,11309.12,6352,175,0,353.41,5.46875,0,0,0,1,5,0,0,0,0,0,0,22139,0
16145,11,1918.8,1850,152,3,174.436363636364,13.8181818181818,0,0,3,0,3,0,0,2,0,2,1,20914,0
16150,4,735.85,418,42,16,183.9625,10.5,0,0,0,0,1,1,0,3,0,0,0,22720,0
16156,7,1431.17,646,134,1,204.452857142857,19.1428571428571,0,1,0,0,0,0,0,2,1,1,0,23108,0
16161,9,2516.24,1277,169,8,279.582222222222,18.7777777777778,0,5,0,0,0,0,2,0,0,5,2,85099,0
16168,16,2228.44,1188,167,4,139.2775,10.4375,0,0,1,2,0,0,0,0,0,0,0,23301,0
16170,6,1556.03,1479,135,42,259.338333333333,22.5,0,0,0,0,0,0,0,0,0,0,0,22349,0
16172,5,1140.21,787,146,25,228.042,29.2,0,0,0,0,4,3,0,2,0,1,0,47566,1
16173,4,732.5,270,20,8,183.125,5,0,0,0,0,0,0,0,0,0,0,0,23298,0
16175,4,1037.59,533,145,24,259.3975,36.25,0,0,3,0,0,0,0,0,0,0,0,85123,1
16180,10,10217.48,5853,152,30,1021.748,15.2,0,6,0,4,1,0,3,0,0,5,4,85099,1
16184,6,982.55,469,105,35,163.758333333333,17.5,0,0,0,0,0,3,0,0,0,0,0,21754,0
16186,9,2373.85,1999,138,33,263.761111111111,15.3333333333333,0,0,0,0,0,5,0,0,0,0,0,15036,0
16187,13,5536.09,4154,164,5,425.853076923077,12.6153846153846,0,5,0,1,6,4,2,0,0,1,0,47566,0
16209,5,2262.62,1179,157,18,452.524,31.4,0,0,0,0,0,0,0,0,0,0,0,84978,1
16210,6,2730.08,1026,134,16,455.013333333333,22.3333333333333,0,0,1,1,0,0,0,0,0,0,0,21137,0
16218,5,1918.07,1177,91,44,383.614,18.2,0,1,0,0,0,0,2,0,0,1,2,82486,0
16241,8,1348.11,790,151,26,168.51375,18.875,0,2,7,0,5,0,6,2,0,3,6,85123,0
16249,4,1440.77,762,126,42,360.1925,31.5,0,0,0,0,2,1,0,0,0,0,0,47566,0
16255,6,1278.97,1006,150,25,213.161666666667,25,0,0,0,0,0,0,0,2,0,0,0,20914,0
16258,4,3741.06,2345,92,57,935.265,23,0,1,0,0,4,0,0,0,0,2,1,47566,0
16266,7,861.89,398,132,3,123.127142857143,18.8571428571429,0,0,0,0,0,1,0,0,0,0,0,22293,1
16283,4,582.45,439,87,50,145.6125,21.75,0,0,0,0,0,0,0,0,0,0,0,85124,0
16293,5,749.52,320,122,15,149.904,24.4,0,0,1,0,1,1,0,0,0,0,0,23298,0
16316,5,928.79,735,127,8,185.758,25.4,0,2,0,1,2,0,0,1,0,0,0,85099,0
16326,7,1312.33,318,138,5,187.475714285714,19.7142857142857,0,0,0,0,2,0,0,0,0,0,0,48194,0
16332,4,995.99,503,79,2,248.9975,19.75,0,0,0,0,0,0,0,0,0,0,0,15058,0
16333,14,11190.64,16540,153,28,799.331428571429,10.9285714285714,0,0,0,0,0,0,0,0,0,0,0,21915,0
16341,4,1519.4,1076,121,9,379.85,30.25,0,2,0,0,0,0,3,0,0,0,0,85099,0
16342,4,322.41,157,104,5,80.6025,26,0,4,0,0,0,0,0,0,0,0,0,85099,1
16348,5,1050.54,584,161,8,210.108,32.2,0,0,0,0,0,0,0,0,0,0,0,21080,0
16353,6,2234.49,826,130,17,372.415,21.6666666666667,0,0,0,0,0,0,0,1,0,0,0,79321,0
16359,6,700.27,422,149,24,116.711666666667,24.8333333333333,0,0,0,0,0,0,0,0,0,0,0,84836,0
16362,6,305.25,131,6,15,50.875,1,0,0,0,0,0,0,0,0,0,1,0,23355,0
16365,4,373.2,86,26,53,93.3,6.5,0,0,0,0,0,0,0,0,0,0,0,47599,0
16370,4,1320.56,647,142,12,330.14,35.5,0,4,3,0,1,0,1,0,0,0,2,85099,1
16393,8,1235.71,719,144,24,154.46375,18,0,5,0,0,0,0,5,0,0,3,4,22384,0
16394,5,812.21,1426,175,2,162.442,35,0,0,0,0,0,0,0,0,0,0,0,23002,0
16401,12,1770.03,1559,135,16,147.5025,11.25,0,0,0,0,0,0,5,0,0,1,5,22197,0
16407,6,1254.42,662,168,4,209.07,28,0,0,3,0,1,1,0,0,0,0,0,22771,0
16419,4,455.3,231,56,42,113.825,14,0,0,0,0,1,3,0,0,0,0,0,84947,1
16422,40,19793.62,17569,175,3,494.840500000001,4.375,0,0,0,0,9,0,0,0,0,0,0,22090,0
16458,9,1759.96,1176,163,2,195.551111111111,18.1111111111111,0,8,4,0,0,0,4,0,0,2,3,85099,0
16466,4,890.51,467,105,33,222.6275,26.25,0,0,4,0,0,0,0,0,0,0,0,85123,0
16474,4,451.66,249,56,19,112.915,14,0,1,1,0,0,0,2,0,0,0,0,37327,0
16493,4,961.86,869,100,2,240.465,25,0,0,0,0,0,0,0,0,0,0,0,21209,1
16523,15,5364.06,2692,168,0,357.604,11.2,0,8,0,0,0,0,3,0,0,8,3,85099,0
16525,17,5793.4,3472,162,9,340.788235294118,9.52941176470588,0,0,2,0,2,0,0,1,0,0,0,82482,0
16550,7,1720.64,1272,126,38,245.805714285714,18,0,0,0,1,3,0,0,0,0,0,0,22197,1
16553,8,2876.88,2288,78,93,359.61,9.75,0,0,0,0,0,1,0,1,0,0,0,15044,1
16556,4,1605.38,793,139,35,401.345,34.75,0,0,2,1,4,1,0,1,0,0,0,48194,0
16558,10,2752.16,2302,166,8,275.216,16.6,0,3,0,2,7,0,2,2,0,5,0,47566,0
16570,6,1167.13,797,77,57,194.521666666667,12.8333333333333,0,0,0,0,0,2,0,0,0,1,2,84970,0
16592,11,1735.15,1440,115,66,157.740909090909,10.4545454545455,0,0,0,0,0,0,3,0,0,0,0,22464,0
16607,7,1323.71,1627,167,3,189.101428571429,23.8571428571429,0,0,0,0,0,0,0,0,0,0,0,22558,0
16609,8,3987.32,1859,171,11,498.415,21.375,0,2,5,2,0,0,3,0,0,2,4,84997,0
16626,10,1835.64,1162,112,2,183.564,11.2,0,2,0,0,0,0,1,0,0,0,0,23032,0
16628,5,1614.83,841,128,36,322.966,25.6,0,2,0,0,0,0,2,0,0,0,2,48194,0
16633,4,1509,597,156,8,377.25,39,0,0,0,1,3,0,0,0,0,0,0,47590,0
16652,7,2821.75,1318,139,30,403.107142857143,19.8571428571429,0,0,0,4,0,0,0,0,0,0,0,22423,0
16654,4,367.57,217,93,71,91.8925,23.25,0,0,0,0,0,0,0,0,0,0,0,22305,1
16656,11,5704.16,5856,147,9,518.56,13.3636363636364,0,0,0,0,0,0,0,0,0,0,0,21704,0
16668,4,215.76,174,97,46,53.94,24.25,0,0,0,0,0,0,0,0,0,0,0,23280,0
16670,6,1827.28,1332,159,18,304.546666666667,26.5,0,2,3,1,2,0,1,2,0,0,0,85123,0
16672,20,6110.55,2112,174,2,305.5275,8.7,0,0,0,0,0,0,0,0,0,0,0,22467,0
16678,7,1825.12,1456,151,28,260.731428571429,21.5714285714286,0,0,0,0,2,0,0,0,0,0,0,71459,0
16681,5,1468.74,1161,155,2,293.748,31,0,0,0,0,0,0,0,0,0,0,0,22971,1
16684,12,18643.6,13247,107,63,1553.63333333333,8.91666666666667,0,0,0,2,0,0,0,0,0,2,0,23206,0
16686,4,1773.96,1137,140,28,443.49,35,0,0,0,0,0,0,0,0,0,0,0,85114,0
16696,4,657.9,146,112,65,164.475,28,0,0,0,0,2,0,0,0,0,0,0,47566,1
16700,11,2625.47,2141,171,10,238.679090909091,15.5454545454545,0,4,0,0,0,1,4,3,0,4,0,85099,0
16701,10,2252.62,3676,116,59,225.262,11.6,0,0,0,0,0,0,0,0,0,0,0,79163,0
16705,13,6496.8,2273,166,4,499.753846153846,12.7692307692308,0,0,4,1,3,0,0,0,0,0,0,84997,0
16709,4,1909.34,488,160,14,477.335,40,0,0,0,1,0,1,0,0,0,0,0,22350,1
16710,4,1204.01,1026,139,4,301.0025,34.75,0,0,0,2,0,0,1,1,0,0,1,22629,0
16712,6,1778.08,874,117,25,296.346666666667,19.5,0,0,0,0,0,0,1,0,0,1,3,20726,0
16713,9,2765.3,2092,173,3,307.255555555555,19.2222222222222,0,0,0,3,0,1,2,0,0,1,3,85231,0
16717,4,721.94,394,76,25,180.485,19,0,0,3,0,2,0,0,0,0,2,0,82486,0
16722,9,2524.55,2890,128,29,280.505555555556,14.2222222222222,0,1,0,0,0,0,2,0,0,0,5,21495,0
16729,23,6028.76999999999,4640,170,0,262.120434782608,7.39130434782609,0,5,6,0,9,13,13,0,0,6,11,22659,0
16735,6,1608.85,1169,160,8,268.141666666666,26.6666666666667,0,1,2,0,0,1,0,1,0,1,0,22488,1
16743,5,1048.55,997,98,43,209.71,19.6,0,0,0,0,0,0,0,0,0,0,0,23154,0
16744,4,628.53,336,97,5,157.1325,24.25,0,0,0,0,0,1,0,2,0,0,0,85032,0
16745,12,4879.28000000001,4144,159,16,406.606666666667,13.25,0,4,0,0,0,0,1,3,0,3,2,85099,1
16746,11,3755.61,2850,160,5,341.419090909091,14.5454545454545,0,6,0,1,0,0,4,0,0,2,4,85099,0
16750,4,509.19,168,158,3,127.2975,39.5,0,0,0,0,0,0,0,0,0,0,0,85111,0
16755,4,1168.57,865,111,44,292.1425,27.75,0,1,3,0,2,0,1,0,0,0,0,85123,1
16764,6,1085.72,482,70,2,180.953333333333,11.6666666666667,0,1,5,0,0,0,2,1,0,2,4,84596,0
16767,5,2594.64,2474,125,23,518.928,25,0,2,0,0,0,0,2,0,0,1,0,23206,0
16774,4,535.6,222,62,46,133.9,15.5,0,0,0,0,3,0,0,0,0,0,0,47566,0
16775,6,780.98,236,133,2,130.163333333333,22.1666666666667,0,0,4,0,3,0,0,0,0,0,0,85123,0
16779,11,4407.93,2430,172,1,400.720909090909,15.6363636363636,0,3,0,0,0,0,0,0,0,0,0,71053,0
16782,6,693.01,222,147,7,115.501666666667,24.5,0,0,2,0,1,0,1,0,0,0,1,21936,0
16794,6,708.18,682,91,19,118.03,15.1666666666667,0,0,0,0,0,0,2,0,1,0,1,22384,0
16806,4,801.49,378,135,33,200.3725,33.75,0,0,0,0,0,2,0,0,0,0,0,84978,1
16813,8,1299.89,1257,126,8,162.48625,15.75,0,8,0,0,0,0,5,0,0,4,1,85099,0
16814,10,3191.55,1449,153,17,319.155,15.3,0,0,0,0,0,3,0,4,0,0,0,22771,0
16817,4,562.18,255,73,105,140.545,18.25,0,0,0,0,0,0,0,0,0,0,0,84816,0
16818,12,3190.21,2104,134,1,265.850833333333,11.1666666666667,0,0,0,1,0,1,0,0,0,0,0,21422,0
16837,10,1908.49,726,88,87,190.849,8.8,0,0,0,4,3,1,0,0,0,0,0,22501,0
16839,15,7703.32,4106,140,4,513.554666666667,9.33333333333333,0,3,0,0,1,0,3,1,0,2,0,21340,0
16841,5,1148.48,1632,106,37,229.696,21.2,0,0,0,0,0,0,0,0,0,0,0,84665,0
16843,11,6809.78,7940,147,23,619.070909090909,13.3636363636364,0,3,0,0,0,0,0,1,0,4,1,85183,0
16859,4,213.3,280,38,36,53.325,9.5,0,0,0,0,0,0,0,0,0,0,0,72807,1
16873,5,1697.78,1008,117,57,339.556,23.4,0,1,0,0,0,0,3,0,0,0,0,82482,0
16880,6,1109.02,607,89,29,184.836666666667,14.8333333333333,0,0,0,0,0,0,0,0,0,0,0,22499,0
16904,9,1983.37,1129,130,24,220.374444444445,14.4444444444444,0,3,1,1,1,0,5,0,0,3,2,84596,0
16906,4,579.77,281,166,11,144.9425,41.5,0,1,2,1,1,0,0,0,0,0,0,48187,1
16910,4,755.08,466,13,7,188.77,3.25,0,1,2,0,0,0,0,0,0,0,0,85032,0
16912,5,796.99,259,73,64,159.398,14.6,0,0,0,1,1,0,0,0,0,2,0,23284,0
16919,9,2056.44,1202,92,86,228.493333333333,10.2222222222222,0,0,0,0,2,0,0,0,0,0,0,84596,1
16923,13,2301.46,1124,136,29,177.035384615385,10.4615384615385,0,0,2,2,0,0,1,2,0,0,4,22698,0
16928,15,2516.35,1849,172,10,167.756666666667,11.4666666666667,0,0,0,1,0,0,0,0,0,0,0,22775,1
16931,10,2038.67,1461,168,5,203.867,16.8,0,1,5,0,2,1,1,0,0,0,0,85123,0
16942,8,1422.66,593,91,66,177.8325,11.375,0,4,1,0,0,3,3,0,0,3,4,85099,0
16945,8,1835.96,1142,116,15,229.495,14.5,0,5,0,0,1,0,1,0,0,5,0,85099,0
16966,6,1480.56,1318,76,93,246.76,12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,21890,0
16984,5,4392.42,2408,52,8,878.483999999999,10.4,0,1,0,3,2,1,0,1,0,1,0,85099,1
16985,4,1977.98,584,123,18,494.495,30.75,0,0,3,0,2,2,0,0,0,1,0,85123,0
16998,5,197.02,49,54,79,39.404,10.8,0,0,0,0,0,0,0,0,0,0,0,22371,1
17001,5,1687.4,939,154,21,337.48,30.8,0,5,0,0,0,0,0,0,0,4,0,85099,0
17017,10,2539.62,2112,167,2,253.962,16.7,0,0,0,0,0,0,0,0,0,0,0,22993,0
17042,4,922.82,892,125,51,230.705,31.25,0,0,0,0,4,0,0,0,0,0,0,47566,0
17049,6,2309.4,1051,130,14,384.9,21.6666666666667,0,4,0,0,0,1,2,0,0,2,0,85099,0
17054,5,1204.82,737,110,64,240.964,22,0,0,0,0,0,0,0,0,0,0,0,84596,0
17061,12,5116.13,1484,158,3,426.344166666667,13.1666666666667,0,0,0,4,6,0,0,0,0,0,0,47566,1
17068,12,2582.19,1210,155,14,215.1825,12.9166666666667,0,5,0,0,1,0,2,0,0,6,5,22379,0
17069,8,1434.73,806,165,7,179.34125,20.625,0,0,0,2,0,0,2,0,0,1,2,22665,0
17071,7,1156.04,461,153,15,165.148571428571,21.8571428571429,0,0,1,0,3,0,0,0,0,2,0,47566,0
17091,5,1803.85,949,141,28,360.77,28.2,0,3,0,0,2,0,3,0,0,2,2,85099,0
17097,5,335.39,133,14,30,67.078,2.8,0,0,1,0,0,0,0,0,0,1,0,23174,0
17114,6,272,44,110,68,45.3333333333333,18.3333333333333,0,0,1,1,0,0,0,0,0,0,0,82482,0
17115,4,582.22,256,54,109,145.555,13.5,0,1,1,3,2,0,1,1,0,0,0,22423,0
17126,4,486.53,519,0,82,121.6325,0,0,0,1,0,0,1,0,0,0,0,0,85032,1
17139,8,4971.32,2641,125,15,621.415000000001,15.625,0,1,1,4,0,2,3,0,0,3,3,23209,0
17160,5,3001.18,2417,132,39,600.236,26.4,0,2,0,0,0,0,5,0,0,3,4,23206,0
17162,7,819.25,421,114,61,117.035714285714,16.2857142857143,0,0,0,0,0,1,0,1,0,0,0,48187,0
17193,4,739.3,238,90,16,184.825,22.5,0,0,0,0,0,0,0,0,0,0,0,23240,0
17204,6,705.8,246,71,99,117.633333333333,11.8333333333333,0,0,0,0,1,0,0,0,0,0,0,47590,1
17220,8,1565.46,1169,135,1,195.6825,16.875,0,0,0,0,0,1,0,1,0,0,2,21123,0
17231,4,956.32,553,89,56,239.08,22.25,0,0,0,0,0,2,0,0,0,0,0,85049,0
17238,6,1226.71,587,126,14,204.451666666667,21,0,2,0,0,1,0,0,0,0,2,1,84997,0
17243,12,2278.01,746,172,8,189.834166666667,14.3333333333333,0,0,3,2,0,0,0,2,0,0,1,72802,0
17268,4,763.64,844,137,37,190.91,34.25,0,0,0,0,0,0,0,0,0,0,0,84947,1
17284,5,767.130000000001,667,115,50,153.426,23,0,0,0,0,0,0,1,0,0,0,0,22900,0
17287,4,657.6,363,177,4,164.4,44.25,0,0,0,2,0,3,0,0,0,0,0,84879,0
17293,4,648.02,397,71,15,162.005,17.75,0,0,0,0,0,2,0,0,0,0,0,85049,0
17306,10,4448.5,6099,133,1,444.85,13.3,0,0,0,0,0,0,0,0,0,0,0,22988,0
17315,21,3110.92,2110,164,5,148.139047619047,7.80952380952381,0,2,3,0,6,1,0,3,2,0,0,22699,0
17323,4,390.51,385,90,54,97.6275,22.5,0,0,0,0,0,0,1,0,0,2,0,85049,0
17337,5,953.000000000001,549,99,81,190.6,19.8,0,0,1,0,0,0,1,0,0,0,1,85017,1
17338,5,2530.07,1215,121,44,506.014,24.2,0,1,4,0,0,0,0,1,0,0,0,72807,0
17340,11,4025.96,1800,164,7,365.996363636364,14.9090909090909,0,0,0,1,3,0,0,0,0,0,0,84949,0
17346,5,912.8,761,134,33,182.56,26.8,0,5,2,0,0,0,1,0,0,1,3,85099,0
17370,4,446.18,540,96,2,111.545,24,0,0,0,0,0,0,0,0,0,0,0,23034,1
17377,4,738.649999999999,546,98,4,184.6625,24.5,0,0,3,0,3,0,0,0,0,1,0,85049,0
17381,15,9059.05,13026,151,29,603.936666666667,10.0666666666667,0,0,0,0,0,0,0,0,0,0,0,21703,0
17386,5,1697.34,1022,66,29,339.468,13.2,0,0,0,0,0,0,0,0,0,0,0,22791,0
17389,25,12510.48,2758,170,4,500.4192,6.8,0,3,0,0,0,0,0,0,0,0,0,85066,0
17396,5,4404.3,999,0,78,880.86,0,0,0,0,1,0,0,0,0,0,0,0,M,0
17402,6,1275.78,324,148,15,212.63,24.6666666666667,0,0,0,0,0,0,0,0,0,0,0,22619,0
17404,6,13822.64,13637,123,17,2303.77333333333,20.5,0,0,0,0,0,0,0,1,1,0,0,84077,0
17416,6,3754.02,2234,126,7,625.670000000001,21,0,1,0,0,1,0,2,0,0,2,2,85132,0
17422,7,1306.83,1487,134,16,186.69,19.1428571428571,0,0,0,0,0,2,0,0,0,0,0,21382,0
17428,15,10589.08,5842,163,7,705.938666666667,10.8666666666667,0,0,0,1,0,1,0,0,0,2,0,23173,0
17429,4,512.12,616,98,50,128.03,24.5,0,0,0,0,0,0,0,0,0,0,0,20914,1
17440,5,177.1,232,99,77,35.42,19.8,0,0,0,0,0,0,0,0,0,0,0,84945,1
17442,5,1477.11,957,126,23,295.422,25.2,0,0,0,0,0,1,0,0,0,2,0,22729,0
17450,32,121128.9,45737,162,0,3785.278125,5.0625,0,0,5,0,0,0,0,3,4,0,0,POST,0
17469,5,1464.16,606,132,2,292.832,26.4,0,3,1,0,3,1,1,0,0,3,0,85099,0
17490,4,995.75,431,103,3,248.9375,25.75,0,0,0,0,0,0,0,0,0,0,0,23251,0
17491,5,1216.81,466,109,4,243.362,21.8,0,0,0,0,0,0,0,0,0,2,0,22846,0
17504,7,1098.84,524,11,136,156.977142857143,1.57142857142857,0,0,0,0,0,0,0,0,0,0,0,84946,1
17511,20,38662.9299999999,25148,167,3,1933.1465,8.35,0,6,6,2,5,1,1,0,1,5,4,22197,0
17512,4,798.88,940,97,51,199.72,24.25,0,0,0,0,0,0,0,0,0,0,0,84755,0
17522,4,912.25,932,79,68,228.0625,19.75,0,0,0,1,0,0,0,0,0,0,0,51014,0
17527,4,747.66,415,137,10,186.915,34.25,0,0,0,1,0,0,0,0,0,0,0,84800,0
17530,5,1118.08,743,147,15,223.616,29.4,0,0,0,0,0,0,0,0,0,2,1,85049,0
17562,6,837.88,671,86,17,139.646666666667,14.3333333333333,0,0,0,0,1,0,0,0,0,3,0,23203,0
17567,4,1138.25,757,154,9,284.5625,38.5,0,0,0,0,0,1,1,0,0,0,0,84970,0
17576,10,1798.39,1040,168,3,179.839,16.8,0,0,2,2,2,0,0,0,0,0,0,22989,0
17581,17,6045.26,3310,140,2,355.603529411765,8.23529411764706,0,4,0,0,3,0,1,0,0,4,0,85099,0
17593,4,2570.46,1881,74,21,642.615,18.5,0,0,0,0,0,0,0,0,0,0,0,90129,0
17611,8,1564.43,929,169,2,195.55375,21.125,0,1,2,0,0,0,0,0,0,0,0,90200,0
17612,7,1327.74,1143,132,11,189.677142857143,18.8571428571429,0,1,0,0,0,0,0,0,2,2,1,21137,0
17613,9,2365.73,1095,171,11,262.858888888889,19,0,1,6,0,0,3,0,0,0,1,2,85123,0
17629,4,559.73,550,130,50,139.9325,32.5,0,0,0,0,2,0,0,0,0,1,0,84380,0
17634,5,839.76,362,142,22,167.952,28.4,0,0,2,0,0,0,0,0,0,0,0,85123,0
17644,11,1590.89,1052,169,8,144.626363636364,15.3636363636364,0,2,0,0,2,0,1,0,0,3,0,22558,0
17648,4,1099.44,288,87,92,274.86,21.75,0,0,0,1,0,0,0,1,0,0,0,82484,0
17651,7,1767.41,1083,97,9,252.487142857143,13.8571428571429,0,2,0,0,1,0,1,0,0,3,1,22171,0
17652,9,2960.48,1543,149,14,328.942222222222,16.5555555555556,0,4,5,0,2,0,3,2,0,4,0,47590,0
17656,5,1674.69,1399,55,3,334.938,11,0,0,0,0,0,0,0,0,0,0,0,82494,1
17659,7,1147.48,672,99,30,163.925714285714,14.1428571428571,0,0,1,0,0,0,0,0,0,0,0,23084,0
17663,6,901.78,412,156,7,150.296666666667,26,0,0,2,2,0,2,0,0,0,0,0,82552,0
17669,6,3194.72,1796,164,15,532.453333333333,27.3333333333333,0,3,1,0,0,0,0,0,0,2,2,85099,0
17671,4,415.74,221,76,64,103.935,19,0,0,0,0,0,0,0,0,0,0,0,84625,0
17675,21,10254.48,4155,177,0,488.308571428571,8.42857142857143,0,5,8,0,11,5,6,5,0,4,3,47566,0
17676,4,425.73,309,24,36,106.4325,6,0,0,1,0,0,0,1,0,1,0,0,23208,0
17677,23,8481.67,5064,166,11,368.768260869565,7.21739130434783,0,6,0,0,1,0,1,0,0,6,1,85099,0
17682,5,1492.85,777,132,45,298.57,26.4,0,0,2,0,2,4,4,0,0,0,3,84978,0
17686,5,3517.48,1567,119,10,703.496000000001,23.8,0,3,1,1,2,0,1,1,0,3,1,85099,0
17690,5,1848.63,668,145,31,369.726,29,0,0,0,0,0,1,0,0,0,1,0,22625,0
17696,9,1342.04,909,97,18,149.115555555556,10.7777777777778,0,0,0,0,1,0,0,0,0,0,0,21528,0
17702,4,1322.27,1041,127,9,330.5675,31.75,0,2,0,0,0,0,1,0,0,2,0,46000,0
17705,6,899.22,547,140,4,149.87,23.3333333333333,0,1,0,0,0,0,2,0,0,0,2,22727,0
17706,12,6782.33,2569,87,30,565.194166666666,7.25,0,3,2,1,1,0,1,0,0,2,0,85099,0
17716,9,4186.65,2275,173,5,465.183333333334,19.2222222222222,0,0,4,1,0,0,0,0,0,1,0,85123,0
17719,16,4480.83,1908,172,5,280.051875,10.75,0,0,0,0,0,0,0,5,0,0,0,22727,0
17723,6,3276.4,792,87,57,546.066666666667,14.5,0,0,0,0,6,0,0,0,0,0,0,47566,1
17725,11,2435.42,1588,179,0,221.401818181818,16.2727272727273,0,0,0,0,0,0,0,0,0,0,0,85159,0
17730,6,2449.11,1916,155,8,408.185,25.8333333333333,0,0,0,0,0,0,0,0,0,0,0,22667,0
17731,5,878.2,392,104,9,175.64,20.8,0,0,0,3,4,1,0,0,0,0,0,47566,1
17735,12,8542.70000000001,5151,152,23,711.891666666667,12.6666666666667,0,8,0,2,5,0,8,0,0,5,11,85099,0
17750,6,1401.09,3027,81,12,233.515,13.5,0,0,0,0,0,0,0,0,0,0,1,22998,0
17757,12,1917.6,1019,172,0,159.8,14.3333333333333,0,0,0,0,7,0,0,0,0,0,0,47566,0
17758,5,2122.23,1262,170,9,424.446,34,0,3,0,0,2,0,2,0,0,3,3,85049,0
17774,4,995.47,422,152,26,248.8675,38,0,0,3,2,2,0,0,0,0,0,0,72800,1
17790,6,847.16,361,126,50,141.193333333333,21,0,0,5,0,0,0,0,0,0,0,0,85123,0
17799,4,1256.28,685,142,29,314.07,35.5,0,2,1,1,0,0,2,0,0,1,2,85099,0
17800,5,676.9,397,126,21,135.38,25.2,0,0,0,0,4,0,1,0,0,0,4,47599,0
17809,6,276.72,299,116,59,46.12,19.3333333333333,0,0,0,0,0,0,0,0,0,0,0,22988,0
17811,22,2033.61,1118,173,3,92.4368181818182,7.86363636363636,0,2,0,0,3,0,0,2,0,0,1,22844,0
17819,4,1868.75,493,168,1,467.1875,42,0,0,0,3,2,0,0,0,0,0,0,22423,1
17828,5,1048.16,473,83,31,209.632,16.6,0,0,1,0,0,0,0,0,2,0,0,72807,0
17837,5,533.25,167,87,5,106.65,17.4,0,0,2,0,0,0,0,0,0,0,0,85071,0
17841,81,18762.5300000001,10823,176,2,231.636172839508,2.17283950617284,0,21,7,3,14,0,19,7,0,4,20,21927,0
17848,6,687.29,295,168,11,114.548333333333,28,0,0,0,0,0,1,0,0,0,0,0,21340,1
17857,11,12603.48,5174,175,2,1145.77090909091,15.9090909090909,0,0,0,0,0,0,0,0,0,0,0,22726,0
17858,4,1302.59,280,85,12,325.6475,21.25,0,0,0,1,0,0,0,0,0,0,0,82486,0
17861,4,801.989999999999,676,20,66,200.4975,5,0,0,0,0,0,0,1,0,0,0,0,23242,0
17865,16,5563.12999999999,2749,160,9,347.695625,10,0,0,0,7,0,0,0,0,0,0,0,22423,0
17867,4,370.38,84,125,7,92.595,31.25,0,0,0,0,0,0,0,0,0,0,0,18097,0
17869,4,213.86,44,138,37,53.465,34.5,0,0,0,0,0,0,0,0,0,0,0,47590,1
17870,8,578.41,467,63,1,72.30125,7.875,0,0,0,0,0,0,0,0,0,0,0,84984,0
17873,4,1063.43,568,160,10,265.8575,40,0,0,0,0,0,0,0,0,0,0,0,85152,1
17874,6,593.1,161,40,115,98.85,6.66666666666667,0,1,0,2,0,0,0,0,0,0,0,85036,1
17888,4,115.25,52,133,9,28.8125,33.25,0,0,0,1,0,0,0,0,0,0,0,51014,0
17900,4,15,1,25,94,3.75,6.25,0,0,0,0,0,0,0,0,0,0,0,46000,1
17920,7,1738.06,1305,158,8,248.294285714286,22.5714285714286,0,0,0,1,1,0,0,0,0,0,0,84580,0
17940,11,564.7,3535,140,38,51.3363636363636,12.7272727272727,0,0,0,0,0,0,0,0,1,0,0,22616,0
17949,35,43317.72,18462,155,0,1237.64914285714,4.42857142857143,0,0,0,4,0,0,0,0,0,0,0,22197,0
17954,4,937.06,629,103,53,234.265,25.75,0,3,0,0,1,0,3,0,0,1,3,85135,0
17955,4,557.3,273,20,128,139.325,5,0,0,0,0,0,0,0,0,0,0,0,23054,1
17961,24,594.64,341,174,0,24.7766666666667,7.25,0,0,0,0,0,0,0,0,0,0,2,85035,0
17965,7,1211.11,785,161,21,173.015714285714,23,0,0,0,0,1,0,0,0,0,0,0,84997,0
17975,7,1993.01,753,112,44,284.715714285714,16,0,0,0,0,0,0,0,0,0,0,0,82483,0
17988,5,71.06,12,44,47,14.212,8.8,0,0,0,0,0,0,0,0,0,0,0,23173,0
17997,12,1511.3,2078,89,4,125.941666666667,7.41666666666667,0,1,0,0,0,0,0,0,0,2,0,84926,1
18008,6,1225.28,906,172,0,204.213333333333,28.6666666666667,0,0,0,0,0,0,0,0,0,0,0,22567,1
18041,8,1442.1,1015,174,0,180.2625,21.75,0,0,0,0,1,0,0,2,0,1,0,22367,0
18044,5,1101.88,515,161,17,220.376,32.2,0,0,0,1,0,0,0,0,0,0,0,22971,0
18061,5,976.18,302,138,37,195.236,27.6,0,0,0,0,0,0,0,0,0,0,0,21658,0
18065,8,1199.14,540,132,16,149.8925,16.5,0,0,1,0,0,0,0,0,0,0,0,23284,0
18073,13,3864.44,3098,82,44,297.264615384616,6.30769230769231,0,0,0,0,0,0,0,0,0,0,0,84946,1
18075,4,810.29,409,98,36,202.5725,24.5,0,0,2,1,0,1,0,0,0,0,0,85123,0
